simulationId,playerId,benchRound,gamesSinceLastBench
1,P5,10,6
1,P13,10,3
1,P6,11,5
1,P11,11,7
1,P3,12,4
1,P10,12,5
1,P14,13,4
1,P17,13,10
1,P2,14,9
1,P9,14,6
1,P4,15,13
1,P15,15,10
1,P8,16,10
1,P18,16,6
1,P1,17,7
1,P16,17,14
1,P7,18,9
1,P12,18,16
1,P3,19,6
1,P18,19,2
1,P2,20,5
1,P11,20,8
1,P7,21,2
1,P13,21,10
1,P8,22,5
1,P12,22,3
1,P10,23,10
1,P17,23,9
1,P1,24,6
1,P9,24,9
1,P6,25,13
1,P15,25,9
1,P5,26,15
1,P14,26,12
1,P4,27,11
1,P16,27,9
1,P13,28,6
1,P14,28,1
1,P2,29,8
1,P5,29,2
1,P4,30,2
1,P6,30,4
1,P3,31,11
1,P8,31,8
1,P11,32,11
1,P17,32,8
1,P12,33,10
1,P16,33,5
1,P15,34,8
1,P18,34,14
1,P7,35,13
1,P9,35,10
1,P1,36,11
1,P10,36,12
1,P2,37,7
1,P6,37,6
1,P15,38,3
1,P17,38,5
1,P3,39,7
1,P14,39,10
1,P9,40,4
1,P16,40,6
1,P5,41,11
1,P12,41,7
1,P1,42,5
1,P4,42,11
1,P7,43,7
1,P10,43,6
1,P8,44,12
1,P18,44,9
1,P11,45,12
1,P13,45,16
1,P6,46,8
1,P18,46,1
1,P2,47,9
1,P12,47,5
1,P3,48,8
1,P14,48,8
1,P7,49,5
1,P13,49,3
1,P5,50,8
1,P10,50,6
2,P9,10,2
2,P10,10,3
2,P8,11,6
2,P12,11,9
2,P17,12,10
2,P18,12,9
2,P4,13,9
2,P15,13,3
2,P6,14,8
2,P11,14,11
2,P14,15,7
2,P16,15,8
2,P2,16,7
2,P5,16,11
2,P1,17,13
2,P7,17,7
2,P3,18,12
2,P13,18,9
2,P4,19,5
2,P6,19,4
2,P1,20,2
2,P14,20,4
2,P8,21,9
2,P13,21,2
2,P9,22,11
2,P18,22,9
2,P3,23,4
2,P10,23,12
2,P5,24,7
2,P11,24,9
2,P15,25,11
2,P16,25,9
2,P2,26,9
2,P7,26,8
2,P12,27,15
2,P17,27,14
2,P3,28,4
2,P10,28,4
2,P1,29,8
2,P12,29,1
2,P9,30,7
2,P15,30,4
2,P4,31,11
2,P5,31,6
2,P2,32,5
2,P6,32,12
2,P8,33,11
2,P14,33,12
2,P11,34,9
2,P13,34,12
2,P16,35,9
2,P17,35,7
2,P7,36,9
2,P18,36,13
2,P8,37,3
2,P14,37,3
2,P10,38,9
2,P16,38,2
2,P6,39,6
2,P9,39,8
2,P5,40,8
2,P15,40,9
2,P11,41,6
2,P12,41,11
2,P1,42,12
2,P7,42,5
2,P13,43,8
2,P18,43,6
2,P2,44,11
2,P4,44,12
2,P3,45,16
2,P17,45,9
2,P3,46,0
2,P4,46,1
2,P10,47,8
2,P14,47,9
2,P12,48,6
2,P15,48,7
2,P7,49,6
2,P11,49,7
2,P17,50,4
2,P18,50,6
3,P7,10,2
3,P10,10,0
3,P1,11,9
3,P11,11,6
3,P3,12,3
3,P18,12,2
3,P8,13,10
3,P9,13,6
3,P2,14,8
3,P6,14,10
3,P5,15,9
3,P16,15,13
3,P12,16,9
3,P14,16,7
3,P4,17,13
3,P17,17,9
3,P13,18,13
3,P15,18,15
3,P1,19,7
3,P7,19,8
3,P10,20,9
3,P11,20,8
3,P12,21,4
3,P14,21,4
3,P5,22,6
3,P6,22,7
3,P9,23,9
3,P16,23,7
3,P2,24,9
3,P4,24,6
3,P8,25,11
3,P15,25,6
3,P3,26,13
3,P17,26,8
3,P13,27,8
3,P18,27,14
3,P2,28,3
3,P3,28,1
3,P14,29,7
3,P16,29,5
3,P1,30,10
3,P7,30,10
3,P4,31,6
3,P15,31,5
3,P8,32,6
3,P11,32,11
3,P9,33,9
3,P17,33,6
3,P6,34,11
3,P18,34,6
3,P10,35,14
3,P12,35,13
3,P5,36,13
3,P13,36,8
3,P6,37,2
3,P8,37,4
3,P10,38,2
3,P16,38,8
3,P7,39,8
3,P17,39,5
3,P1,40,9
3,P18,40,5
3,P11,41,8
3,P15,41,9
3,P2,42,13
3,P13,42,5
3,P3,43,14
3,P5,43,6
3,P9,44,10
3,P12,44,8
3,P4,45,13
3,P14,45,15
3,P12,46,1
3,P13,46,3
3,P6,47,9
3,P14,47,1
3,P3,48,4
3,P15,48,6
3,P16,49,10
3,P17,49,9
3,P2,50,7
3,P9,50,5
4,P2,10,0
4,P3,10,1
4,P9,11,9
4,P11,11,4
4,P13,12,9
4,P18,12,7
4,P10,13,11
4,P15,13,6
4,P14,14,4
4,P17,14,10
4,P6,15,9
4,P12,15,9
4,P4,16,7
4,P5,16,12
4,P1,17,14
4,P8,17,9
4,P7,18,13
4,P16,18,10
4,P7,19,0
4,P18,19,6
4,P9,20,8
4,P14,20,5
4,P3,21,10
4,P11,21,9
4,P12,22,6
