simulationId,rounds,repeatAnyPair,repeatPairDifferentOpponents,repeatPairSameOpponents,repeatPairCount,repeatPairDifferentOpponentsCount,repeatPairSameOpponentsCount
255,10,false,false,false,0,0,0
256,10,true,true,false,1,1,0
257,10,false,false,false,0,0,0
258,10,false,false,false,0,0,0
259,10,true,true,false,3,3,0
260,10,true,true,false,1,1,0
261,10,true,true,false,1,1,0
262,10,true,true,false,1,1,0
263,10,false,false,false,0,0,0
264,10,true,true,false,3,3,0
265,10,true,true,false,1,1,0
266,10,true,true,false,1,1,0
267,10,true,true,false,1,1,0
268,10,true,true,false,1,1,0
269,10,true,true,false,2,2,0
270,10,true,true,false,1,1,0
271,10,false,false,false,0,0,0
272,10,true,true,false,1,1,0
273,10,false,false,false,0,0,0
274,10,true,true,false,2,2,0
275,10,true,true,false,2,2,0
276,10,true,true,false,2,2,0
277,10,false,false,false,0,0,0
278,10,true,true,false,1,1,0
279,10,true,true,false,1,1,0
280,10,false,false,false,0,0,0
281,10,true,true,false,1,1,0
282,10,false,false,false,0,0,0
283,10,true,true,false,1,1,0
284,10,true,true,false,2,2,0
285,10,false,false,false,0,0,0
286,10,false,false,false,0,0,0
287,10,false,false,false,0,0,0
288,10,true,true,false,1,1,0
289,10,false,false,false,0,0,0
290,10,false,false,false,0,0,0
291,10,false,false,false,0,0,0
292,10,true,true,false,1,1,0
293,10,true,true,false,1,1,0
294,10,false,false,false,0,0,0
295,10,true,true,false,2,2,0
296,10,false,false,false,0,0,0
297,10,false,false,false,0,0,0
298,10,false,false,false,0,0,0
299,10,false,false,false,0,0,0
300,10,true,true,false,2,2,0
301,10,false,false,false,0,0,0
302,10,true,true,false,2,2,0
303,10,false,false,false,0,0,0
304,10,true,true,false,2,2,0
305,10,true,true,false,1,1,0
306,10,false,false,false,0,0,0
307,10,false,false,false,0,0,0
308,10,true,true,false,1,1,0
309,10,false,false,false,0,0,0
310,10,false,false,false,0,0,0
311,10,true,true,false,2,2,0
312,10,true,true,false,1,1,0
313,10,true,true,false,1,1,0
314,10,false,false,false,0,0,0
315,10,true,true,false,1,1,0
316,10,true,true,false,1,1,0
317,10,true,true,false,1,1,0
318,10,false,false,false,0,0,0
319,10,true,true,false,1,1,0
320,10,true,true,false,1,1,0
321,10,true,true,false,1,1,0
322,10,false,false,false,0,0,0
323,10,true,true,false,1,1,0
324,10,true,true,false,1,1,0
325,10,true,true,false,1,1,0
326,10,true,true,false,1,1,0
327,10,false,false,false,0,0,0
328,10,false,false,false,0,0,0
329,10,true,true,false,2,2,0
330,10,true,true,false,1,1,0
331,10,false,false,false,0,0,0
332,10,true,true,false,3,3,0
333,10,true,true,false,3,3,0
334,10,true,true,false,1,1,0
335,10,true,true,false,2,2,0
336,10,true,true,false,2,2,0
337,10,false,false,false,0,0,0
338,10,false,false,false,0,0,0
339,10,true,true,false,1,1,0
340,10,false,false,false,0,0,0
341,10,true,true,false,2,2,0
342,10,false,false,false,0,0,0
343,10,false,false,false,0,0,0
344,10,true,true,false,1,1,0
345,10,true,true,false,1,1,0
346,10,true,true,false,1,1,0
347,10,true,true,false,2,2,0
348,10,true,true,false,2,2,0
349,10,false,false,false,0,0,0
350,10,true,true,false,2,2,0
351,10,false,false,false,0,0,0
352,10,false,false,false,0,0,0
353,10,false,false,false,0,0,0
354,10,true,true,false,2,2,0
355,10,true,true,false,1,1,0
356,10,true,true,false,1,1,0
357,10,false,false,false,0,0,0
358,10,true,true,false,1,1,0
359,10,false,false,false,0,0,0
360,10,true,true,false,1,1,0
361,10,true,true,false,2,2,0
362,10,true,true,false,1,1,0
363,10,true,true,false,1,1,0
364,10,false,false,false,0,0,0
365,10,true,true,false,1,1,0
366,10,true,true,false,2,2,0
367,10,true,true,false,1,1,0
368,10,false,false,false,0,0,0
369,10,false,false,false,0,0,0
370,10,false,false,false,0,0,0
371,10,false,false,false,0,0,0
372,10,false,false,false,0,0,0
373,10,true,true,false,2,2,0
374,10,true,true,false,1,1,0
375,10,false,false,false,0,0,0
376,10,true,true,false,2,2,0
377,10,false,false,false,0,0,0
378,10,false,false,false,0,0,0
379,10,true,true,false,1,1,0
380,10,true,true,false,1,1,0
381,10,false,false,false,0,0,0
382,10,false,false,false,0,0,0
383,10,true,true,false,1,1,0
384,10,true,true,false,1,1,0
385,10,true,true,false,1,1,0
386,10,true,true,false,3,3,0
387,10,false,false,false,0,0,0
388,10,false,false,false,0,0,0
389,10,true,true,false,3,3,0
390,10,false,false,false,0,0,0
391,10,true,true,false,1,1,0
392,10,false,false,false,0,0,0
393,10,true,true,false,2,2,0
394,10,true,true,false,1,1,0
395,10,true,true,false,1,1,0
396,10,true,true,false,1,1,0
397,10,false,false,false,0,0,0
398,10,true,true,false,1,1,0
399,10,false,false,false,0,0,0
400,10,true,true,false,2,2,0
401,10,false,false,false,0,0,0
402,10,false,false,false,0,0,0
403,10,false,false,false,0,0,0
404,10,false,false,false,0,0,0
405,10,true,true,false,1,1,0
406,10,true,true,false,1,1,0
407,10,true,true,false,2,2,0
408,10,true,true,false,1,1,0
409,10,false,false,false,0,0,0
410,10,true,true,false,1,1,0
411,10,false,false,false,0,0,0
412,10,true,true,false,1,1,0
413,10,true,true,false,1,1,0
414,10,false,false,false,0,0,0
415,10,false,false,false,0,0,0
416,10,false,false,false,0,0,0
417,10,false,false,false,0,0,0
418,10,true,true,false,1,1,0
419,10,true,true,false,1,1,0
420,10,true,true,false,1,1,0
421,10,false,false,false,0,0,0
422,10,true,true,false,1,1,0
423,10,false,false,false,0,0,0
424,10,true,true,false,2,2,0
425,10,true,true,false,1,1,0
426,10,true,true,false,2,2,0
427,10,false,false,false,0,0,0
428,10,false,false,false,0,0,0
429,10,true,true,false,1,1,0
430,10,true,true,false,1,1,0
431,10,false,false,false,0,0,0
432,10,true,true,false,3,3,0
433,10,true,true,false,1,1,0
434,10,false,false,false,0,0,0
435,10,true,true,false,1,1,0
436,10,true,true,false,1,1,0
437,10,true,true,false,3,3,0
438,10,true,true,false,1,1,0
439,10,true,true,false,1,1,0
440,10,true,true,false,2,2,0
441,10,true,true,false,2,2,0
442,10,false,false,false,0,0,0
443,10,true,true,false,2,2,0
444,10,false,false,false,0,0,0
445,10,false,false,false,0,0,0
446,10,true,true,false,2,2,0
447,10,true,true,false,2,2,0
448,10,true,true,false,1,1,0
449,10,false,false,false,0,0,0
450,10,true,true,false,1,1,0
451,10,false,false,false,0,0,0
452,10,true,true,false,1,1,0
453,10,false,false,false,0,0,0
454,10,true,true,false,1,1,0
455,10,true,true,false,1,1,0
456,10,true,true,false,2,2,0
457,10,false,false,false,0,0,0
458,10,false,false,false,0,0,0
459,10,true,true,false,2,2,0
460,10,true,true,false,2,2,0
461,10,false,false,false,0,0,0
462,10,false,false,false,0,0,0
463,10,true,true,false,1,1,0
464,10,true,true,false,1,1,0
465,10,true,true,false,2,2,0
466,10,true,true,false,1,1,0
467,10,true,true,false,1,1,0
468,10,true,true,false,2,2,0
469,10,false,false,false,0,0,0
470,10,true,true,false,1,1,0
471,10,false,false,false,0,0,0
472,10,false,false,false,0,0,0
473,10,false,false,false,0,0,0
474,10,true,true,false,2,2,0
475,10,true,true,false,2,2,0
476,10,false,false,false,0,0,0
477,10,true,true,false,1,1,0
478,10,false,false,false,0,0,0
479,10,false,false,false,0,0,0
480,10,false,false,false,0,0,0
481,10,false,false,false,0,0,0
482,10,true,true,false,1,1,0
483,10,false,false,false,0,0,0
484,10,false,false,false,0,0,0
485,10,true,true,false,1,1,0
486,10,false,false,false,0,0,0
487,10,true,true,false,1,1,0
488,10,true,true,false,2,2,0
489,10,true,true,false,1,1,0
490,10,false,false,false,0,0,0
491,10,false,false,false,0,0,0
492,10,false,false,false,0,0,0
493,10,false,false,false,0,0,0
494,10,true,true,false,3,3,0
495,10,true,true,false,2,2,0
496,10,true,true,false,1,1,0
497,10,true,true,false,1,1,0
498,10,true,true,false,1,1,0
499,10,true,true,false,2,2,0
500,10,true,true,false,1,1,0
501,10,false,false,false,0,0,0
502,10,true,true,false,5,5,0
503,10,false,false,false,0,0,0
504,10,true,true,false,2,2,0
505,10,true,true,false,3,3,0
506,10,false,false,false,0,0,0
507,10,true,true,false,1,1,0
508,10,true,true,false,1,1,0
509,10,false,false,false,0,0,0
510,10,false,false,false,0,0,0
511,10,false,false,false,0,0,0
512,10,true,true,false,2,2,0
513,10,true,true,false,2,2,0
514,10,false,false,false,0,0,0
515,10,false,false,false,0,0,0
516,10,true,true,false,1,1,0
517,10,true,true,false,1,1,0
518,10,false,false,false,0,0,0
519,10,false,false,false,0,0,0
520,10,false,false,false,0,0,0
521,10,true,true,false,1,1,0
522,10,false,false,false,0,0,0
523,10,true,true,false,2,2,0
524,10,true,true,false,4,4,0
525,10,true,true,false,1,1,0
526,10,false,false,false,0,0,0
527,10,false,false,false,0,0,0
528,10,true,true,false,1,1,0
529,10,false,false,false,0,0,0
530,10,true,true,false,1,1,0
531,10,true,true,false,4,4,0
532,10,false,false,false,0,0,0
533,10,false,false,false,0,0,0
534,10,true,true,false,2,2,0
535,10,false,false,false,0,0,0
536,10,true,true,false,1,1,0
537,10,false,false,false,0,0,0
538,10,true,true,false,2,2,0
539,10,false,false,false,0,0,0
540,10,true,true,false,1,1,0
541,10,false,false,false,0,0,0
542,10,true,true,false,2,2,0
543,10,true,true,false,2,2,0
544,10,true,true,false,2,2,0
545,10,true,true,false,1,1,0
546,10,true,true,false,1,1,0
547,10,true,true,false,1,1,0
548,10,true,true,false,1,1,0
549,10,false,false,false,0,0,0
550,10,true,true,false,1,1,0
551,10,false,false,false,0,0,0
552,10,true,true,false,2,2,0
553,10,true,true,false,1,1,0
554,10,true,true,false,1,1,0
555,10,true,true,false,1,1,0
556,10,true,true,false,3,3,0
557,10,true,true,false,1,1,0
558,10,false,false,false,0,0,0
559,10,false,false,false,0,0,0
560,10,false,false,false,0,0,0
561,10,true,true,false,1,1,0
562,10,true,true,false,1,1,0
563,10,false,false,false,0,0,0
564,10,true,true,false,1,1,0
565,10,false,false,false,0,0,0
566,10,false,false,false,0,0,0
567,10,true,true,false,1,1,0
568,10,false,false,false,0,0,0
569,10,true,true,false,1,1,0
570,10,false,false,false,0,0,0
571,10,true,true,false,2,2,0
572,10,true,true,false,1,1,0
573,10,false,false,false,0,0,0
574,10,false,false,false,0,0,0
575,10,true,true,false,1,1,0
576,10,true,true,false,4,4,0
577,10,true,true,false,1,1,0
578,10,false,false,false,0,0,0
579,10,false,false,false,0,0,0
580,10,false,false,false,0,0,0
581,10,false,false,false,0,0,0
582,10,false,false,false,0,0,0
583,10,false,false,false,0,0,0
584,10,false,false,false,0,0,0
585,10,true,true,false,1,1,0
586,10,false,false,false,0,0,0
587,10,false,false,false,0,0,0
588,10,false,false,false,0,0,0
589,10,false,false,false,0,0,0
590,10,false,false,false,0,0,0
591,10,true,true,false,1,1,0
592,10,true,true,false,1,1,0
593,10,true,true,false,2,2,0
594,10,true,true,false,1,1,0
595,10,true,true,false,1,1,0
596,10,false,false,false,0,0,0
597,10,false,false,false,0,0,0
598,10,false,false,false,0,0,0
599,10,false,false,false,0,0,0
600,10,true,true,false,2,2,0
601,10,true,true,false,1,1,0
602,10,false,false,false,0,0,0
603,10,true,true,false,5,5,0
604,10,false,false,false,0,0,0
605,10,false,false,false,0,0,0
606,10,true,true,false,2,2,0
607,10,true,true,false,1,1,0
608,10,false,false,false,0,0,0
609,10,true,true,false,1,1,0
610,10,false,false,false,0,0,0
611,10,false,false,false,0,0,0
612,10,true,true,false,2,2,0
613,10,true,true,false,2,2,0
614,10,true,true,false,3,3,0
615,10,true,true,false,1,1,0
616,10,true,true,false,1,1,0
617,10,false,false,false,0,0,0
618,10,false,false,false,0,0,0
619,10,true,true,false,2,2,0
620,10,true,true,false,2,2,0
621,10,true,true,false,1,1,0
622,10,false,false,false,0,0,0
623,10,false,false,false,0,0,0
624,10,true,true,false,1,1,0
625,10,true,true,false,1,1,0
626,10,false,false,false,0,0,0
627,10,false,false,false,0,0,0
628,10,true,true,false,1,1,0
629,10,false,false,false,0,0,0
630,10,true,true,false,1,1,0
631,10,true,true,false,1,1,0
632,10,false,false,false,0,0,0
633,10,false,false,false,0,0,0
634,10,false,false,false,0,0,0
635,10,true,true,false,1,1,0
636,10,true,true,false,1,1,0
637,10,false,false,false,0,0,0
638,10,true,true,false,1,1,0
639,10,true,true,false,1,1,0
640,10,false,false,false,0,0,0
641,10,false,false,false,0,0,0
642,10,false,false,false,0,0,0
643,10,true,true,false,1,1,0
644,10,false,false,false,0,0,0
645,10,true,true,false,1,1,0
646,10,true,true,false,2,2,0
647,10,false,false,false,0,0,0
648,10,true,true,false,2,2,0
649,10,true,true,false,1,1,0
650,10,true,true,false,1,1,0
651,10,true,true,false,1,1,0
652,10,true,true,false,1,1,0
653,10,true,true,false,2,2,0
654,10,true,true,false,1,1,0
655,10,false,false,false,0,0,0
656,10,false,false,false,0,0,0
657,10,false,false,false,0,0,0
658,10,true,true,false,2,2,0
659,10,true,true,false,1,1,0
660,10,false,false,false,0,0,0
661,10,true,true,false,2,2,0
662,10,true,true,false,1,1,0
663,10,false,false,false,0,0,0
664,10,false,false,false,0,0,0
665,10,false,false,false,0,0,0
666,10,false,false,false,0,0,0
667,10,true,true,false,1,1,0
668,10,true,true,false,1,1,0
669,10,true,true,false,1,1,0
670,10,false,false,false,0,0,0
671,10,true,true,false,3,3,0
672,10,true,true,false,1,1,0
673,10,false,false,false,0,0,0
674,10,true,true,false,2,2,0
675,10,true,true,false,2,2,0
676,10,true,true,false,1,1,0
677,10,false,false,false,0,0,0
678,10,true,true,false,1,1,0
679,10,true,true,false,1,1,0
680,10,false,false,false,0,0,0
681,10,false,false,false,0,0,0
682,10,false,false,false,0,0,0
683,10,true,true,false,1,1,0
684,10,true,true,false,2,2,0
685,10,true,true,false,1,1,0
686,10,true,true,false,1,1,0
687,10,true,true,false,3,3,0
688,10,true,true,false,1,1,0
689,10,false,false,false,0,0,0
690,10,false,false,false,0,0,0
691,10,false,false,false,0,0,0
692,10,true,true,false,1,1,0
693,10,true,true,false,1,1,0
694,10,true,true,false,1,1,0
695,10,false,false,false,0,0,0
696,10,false,false,false,0,0,0
697,10,true,true,false,1,1,0
698,10,false,false,false,0,0,0
699,10,true,true,false,2,2,0
700,10,true,true,false,2,2,0
701,10,true,true,false,1,1,0
702,10,false,false,false,0,0,0
703,10,false,false,false,0,0,0
704,10,true,true,false,1,1,0
705,10,true,true,false,2,2,0
706,10,false,false,false,0,0,0
707,10,true,true,false,2,2,0
708,10,false,false,false,0,0,0
709,10,false,false,false,0,0,0
710,10,true,true,false,2,2,0
711,10,false,false,false,0,0,0
712,10,false,false,false,0,0,0
713,10,false,false,false,0,0,0
714,10,true,true,false,2,2,0
715,10,true,true,false,2,2,0
716,10,false,false,false,0,0,0
717,10,false,false,false,0,0,0
718,10,true,true,false,2,2,0
719,10,true,true,false,1,1,0
720,10,false,false,false,0,0,0
721,10,false,false,false,0,0,0
722,10,true,true,false,1,1,0
723,10,true,true,false,1,1,0
724,10,false,false,false,0,0,0
725,10,false,false,false,0,0,0
726,10,false,false,false,0,0,0
727,10,true,true,false,2,2,0
728,10,false,false,false,0,0,0
729,10,false,false,false,0,0,0
730,10,true,true,false,3,3,0
731,10,false,false,false,0,0,0
732,10,false,false,false,0,0,0
733,10,false,false,false,0,0,0
734,10,false,false,false,0,0,0
735,10,true,true,false,2,2,0
736,10,true,true,false,2,2,0
737,10,false,false,false,0,0,0
738,10,false,false,false,0,0,0
739,10,true,true,false,1,1,0
740,10,true,true,false,3,3,0
741,10,false,false,false,0,0,0
742,10,false,false,false,0,0,0
743,10,false,false,false,0,0,0
744,10,false,false,false,0,0,0
745,10,false,false,false,0,0,0
746,10,true,true,false,2,2,0
747,10,true,true,false,1,1,0
748,10,true,true,false,3,3,0
749,10,false,false,false,0,0,0
750,10,true,true,false,2,2,0
751,10,true,true,false,1,1,0
752,10,true,true,false,1,1,0
753,10,true,true,false,1,1,0
754,10,false,false,false,0,0,0
755,10,true,true,false,2,2,0
756,10,false,false,false,0,0,0
757,10,true,true,false,1,1,0
758,10,false,false,false,0,0,0
759,10,false,false,false,0,0,0
760,10,true,true,false,2,2,0
761,10,true,true,false,1,1,0
762,10,true,true,false,2,2,0
763,10,false,false,false,0,0,0
764,10,true,true,false,1,1,0
765,10,true,true,false,2,2,0
766,10,true,true,false,2,2,0
767,10,true,true,false,2,2,0
768,10,true,true,false,1,1,0
769,10,true,true,false,1,1,0
770,10,true,true,false,5,5,0
771,10,true,true,false,1,1,0
772,10,true,true,false,1,1,0
773,10,false,false,false,0,0,0
774,10,false,false,false,0,0,0
775,10,false,false,false,0,0,0
776,10,false,false,false,0,0,0
777,10,true,true,false,2,2,0
778,10,false,false,false,0,0,0
779,10,false,false,false,0,0,0
780,10,true,true,false,1,1,0
781,10,false,false,false,0,0,0
782,10,true,true,false,3,3,0
783,10,true,true,false,2,2,0
784,10,false,false,false,0,0,0
785,10,false,false,false,0,0,0
786,10,false,false,false,0,0,0
787,10,false,false,false,0,0,0
788,10,false,false,false,0,0,0
789,10,true,true,false,1,1,0
790,10,true,true,false,2,2,0
791,10,true,true,false,1,1,0
792,10,false,false,false,0,0,0
793,10,true,true,false,1,1,0
794,10,false,false,false,0,0,0
795,10,false,false,false,0,0,0
796,10,true,true,false,1,1,0
797,10,true,true,false,2,2,0
798,10,true,true,false,1,1,0
799,10,true,true,false,1,1,0
800,10,true,true,false,1,1,0
801,10,false,false,false,0,0,0
802,10,true,true,false,1,1,0
803,10,true,true,false,3,3,0
804,10,true,true,false,1,1,0
805,10,true,true,false,2,2,0
806,10,false,false,false,0,0,0
807,10,true,true,false,1,1,0
808,10,true,true,false,1,1,0
809,10,false,false,false,0,0,0
810,10,false,false,false,0,0,0
811,10,false,false,false,0,0,0
812,10,false,false,false,0,0,0
813,10,false,false,false,0,0,0
814,10,true,true,false,2,2,0
815,10,true,true,false,2,2,0
816,10,false,false,false,0,0,0
817,10,false,false,false,0,0,0
818,10,true,true,false,1,1,0
819,10,true,true,false,2,2,0
820,10,true,true,false,1,1,0
821,10,true,true,false,1,1,0
822,10,true,true,false,1,1,0
823,10,true,true,false,3,3,0
824,10,false,false,false,0,0,0
825,10,true,true,false,2,2,0
826,10,false,false,false,0,0,0
827,10,false,false,false,0,0,0
828,10,false,false,false,0,0,0
829,10,true,true,false,2,2,0
830,10,true,true,false,1,1,0
831,10,true,true,false,1,1,0
832,10,false,false,false,0,0,0
833,10,true,true,false,1,1,0
834,10,false,false,false,0,0,0
835,10,true,true,false,1,1,0
836,10,false,false,false,0,0,0
837,10,false,false,false,0,0,0
838,10,false,false,false,0,0,0
839,10,true,true,false,1,1,0
840,10,false,false,false,0,0,0
841,10,false,false,false,0,0,0
842,10,false,false,false,0,0,0
843,10,true,true,false,1,1,0
844,10,true,true,false,1,1,0
845,10,false,false,false,0,0,0
846,10,false,false,false,0,0,0
847,10,false,false,false,0,0,0
848,10,false,false,false,0,0,0
849,10,true,true,false,1,1,0
850,10,true,true,false,2,2,0
851,10,true,true,false,4,4,0
852,10,true,true,false,2,2,0
853,10,true,true,false,1,1,0
854,10,true,true,false,1,1,0
855,10,true,true,false,2,2,0
856,10,true,true,false,1,1,0
857,10,false,false,false,0,0,0
858,10,true,true,false,1,1,0
859,10,false,false,false,0,0,0
860,10,false,false,false,0,0,0
861,10,false,false,false,0,0,0
862,10,true,true,false,1,1,0
863,10,false,false,false,0,0,0
864,10,false,false,false,0,0,0
865,10,true,true,false,1,1,0
866,10,false,false,false,0,0,0
867,10,false,false,false,0,0,0
868,10,true,true,false,1,1,0
869,10,false,false,false,0,0,0
870,10,true,true,false,1,1,0
871,10,false,false,false,0,0,0
872,10,false,false,false,0,0,0
873,10,true,true,false,1,1,0
874,10,true,true,false,1,1,0
875,10,true,true,false,1,1,0
876,10,true,true,false,2,2,0
877,10,false,false,false,0,0,0
878,10,false,false,false,0,0,0
879,10,true,true,false,3,3,0
880,10,true,true,false,1,1,0
881,10,true,true,false,1,1,0
882,10,false,false,false,0,0,0
883,10,true,true,false,1,1,0
884,10,true,true,false,1,1,0
885,10,true,true,false,1,1,0
886,10,false,false,false,0,0,0
887,10,true,true,false,2,2,0
888,10,true,true,false,2,2,0
889,10,false,false,false,0,0,0
890,10,false,false,false,0,0,0
891,10,true,true,false,1,1,0
892,10,true,true,false,1,1,0
893,10,true,true,false,1,1,0
894,10,false,false,false,0,0,0
895,10,true,true,false,3,3,0
896,10,false,false,false,0,0,0
897,10,false,false,false,0,0,0
898,10,false,false,false,0,0,0
899,10,false,false,false,0,0,0
900,10,false,false,false,0,0,0
901,10,false,false,false,0,0,0
902,10,false,false,false,0,0,0
903,10,false,false,false,0,0,0
904,10,true,true,false,2,2,0
905,10,false,false,false,0,0,0
906,10,true,true,false,1,1,0
907,10,false,false,false,0,0,0
908,10,true,true,false,1,1,0
909,10,false,false,false,0,0,0
910,10,true,true,false,1,1,0
911,10,true,true,false,1,1,0
912,10,true,true,false,3,3,0
913,10,true,true,false,2,2,0
914,10,false,false,false,0,0,0
915,10,true,true,false,2,2,0
916,10,false,false,false,0,0,0
917,10,false,false,false,0,0,0
918,10,false,false,false,0,0,0
919,10,true,true,false,4,4,0
920,10,false,false,false,0,0,0
921,10,true,true,false,3,3,0
922,10,true,true,false,2,2,0
923,10,false,false,false,0,0,0
924,10,false,false,false,0,0,0
925,10,false,false,false,0,0,0
926,10,true,true,false,1,1,0
927,10,false,false,false,0,0,0
928,10,true,true,false,1,1,0
929,10,true,true,false,1,1,0
930,10,false,false,false,0,0,0
931,10,true,true,false,1,1,0
932,10,true,true,false,2,2,0
933,10,true,true,false,2,2,0
934,10,true,true,false,1,1,0
935,10,false,false,false,0,0,0
936,10,true,true,false,2,2,0
937,10,false,false,false,0,0,0
938,10,true,true,false,2,2,0
939,10,true,true,false,3,3,0
940,10,true,true,false,1,1,0
941,10,true,true,false,1,1,0
942,10,true,true,false,1,1,0
943,10,false,false,false,0,0,0
944,10,true,true,false,1,1,0
945,10,true,true,false,1,1,0
946,10,false,false,false,0,0,0
947,10,false,false,false,0,0,0
948,10,false,false,false,0,0,0
949,10,false,false,false,0,0,0
950,10,true,true,false,1,1,0
951,10,true,true,false,1,1,0
952,10,true,true,false,1,1,0
953,10,false,false,false,0,0,0
954,10,false,false,false,0,0,0
955,10,false,false,false,0,0,0
956,10,false,false,false,0,0,0
957,10,true,true,false,1,1,0
958,10,true,true,false,1,1,0
959,10,true,true,false,2,2,0
960,10,true,true,false,2,2,0
961,10,true,true,false,1,1,0
962,10,false,false,false,0,0,0
963,10,false,false,false,0,0,0
964,10,false,false,false,0,0,0
965,10,false,false,false,0,0,0
966,10,true,true,false,2,2,0
967,10,false,false,false,0,0,0
968,10,true,true,false,1,1,0
969,10,true,true,false,1,1,0
970,10,false,false,false,0,0,0
971,10,true,true,false,4,4,0
972,10,false,false,false,0,0,0
973,10,false,false,false,0,0,0
974,10,true,true,false,1,1,0
975,10,false,false,false,0,0,0
976,10,true,true,false,1,1,0
977,10,false,false,false,0,0,0
978,10,false,false,false,0,0,0
979,10,true,true,false,1,1,0
980,10,true,true,false,1,1,0
981,10,false,false,false,0,0,0
982,10,true,true,false,1,1,0
983,10,true,true,false,2,2,0
984,10,true,true,false,1,1,0
985,10,true,true,false,1,1,0
986,10,true,true,false,1,1,0
987,10,false,false,false,0,0,0
988,10,false,false,false,0,0,0
989,10,true,true,false,1,1,0
990,10,true,true,false,1,1,0
991,10,true,true,false,2,2,0
992,10,false,false,false,0,0,0
993,10,true,true,false,3,3,0
994,10,false,false,false,0,0,0
995,10,true,true,false,3,3,0
996,10,false,false,false,0,0,0
997,10,false,false,false,0,0,0
998,10,true,true,false,2,2,0
999,10,true,true,false,1,1,0
1000,10,true,true,false,2,2,0
1001,10,true,true,false,1,1,0
1002,10,true,true,false,4,4,0
1003,10,true,true,false,1,1,0
1004,10,true,true,false,2,2,0
1005,10,true,true,false,1,1,0
1006,10,true,true,false,2,2,0
1007,10,true,true,false,1,1,0
1008,10,true,true,false,2,2,0
1009,10,true,true,false,2,2,0
1010,10,false,false,false,0,0,0
1011,10,false,false,false,0,0,0
1012,10,false,false,false,0,0,0
1013,10,false,false,false,0,0,0
1014,10,true,true,false,1,1,0
1015,10,true,true,false,1,1,0
1016,10,true,true,false,2,2,0
1017,10,true,true,false,1,1,0
1018,10,true,true,false,1,1,0
1019,10,true,true,false,1,1,0
1020,10,false,false,false,0,0,0
1021,10,false,false,false,0,0,0
1022,10,true,true,false,1,1,0
1023,10,true,true,false,2,2,0
1024,10,false,false,false,0,0,0
1025,10,true,true,false,1,1,0
1026,10,false,false,false,0,0,0
1027,10,true,true,false,1,1,0
1028,10,true,true,false,1,1,0
1029,10,false,false,false,0,0,0
1030,10,true,true,false,1,1,0
1031,10,false,false,false,0,0,0
1032,10,false,false,false,0,0,0
1033,10,true,true,false,1,1,0
1034,10,false,false,false,0,0,0
1035,10,true,true,false,2,2,0
1036,10,false,false,false,0,0,0
1037,10,true,true,false,2,2,0
1038,10,true,true,false,1,1,0
1039,10,true,true,false,2,2,0
1040,10,false,false,false,0,0,0
1041,10,false,false,false,0,0,0
1042,10,true,true,false,1,1,0
1043,10,true,true,false,1,1,0
1044,10,true,true,false,2,2,0
1045,10,false,false,false,0,0,0
1046,10,false,false,false,0,0,0
1047,10,true,true,false,1,1,0
1048,10,true,true,false,1,1,0
1049,10,false,false,false,0,0,0
1050,10,true,true,false,1,1,0
1051,10,false,false,false,0,0,0
1052,10,true,true,false,1,1,0
1053,10,false,false,false,0,0,0
1054,10,true,true,false,2,2,0
1055,10,true,true,false,1,1,0
1056,10,true,true,false,1,1,0
1057,10,true,true,false,1,1,0
1058,10,false,false,false,0,0,0
1059,10,true,true,false,2,2,0
1060,10,true,true,false,1,1,0
1061,10,false,false,false,0,0,0
1062,10,true,true,false,1,1,0
1063,10,false,false,false,0,0,0
1064,10,true,true,false,1,1,0
1065,10,false,false,false,0,0,0
1066,10,true,true,false,2,2,0
1067,10,true,true,false,1,1,0
1068,10,true,true,false,2,2,0
1069,10,false,false,false,0,0,0
1070,10,true,true,false,2,2,0
1071,10,true,true,false,1,1,0
1072,10,false,false,false,0,0,0
1073,10,true,true,false,1,1,0
1074,10,true,true,false,1,1,0
1075,10,true,true,false,3,3,0
1076,10,true,true,false,2,2,0
1077,10,true,true,false,1,1,0
1078,10,false,false,false,0,0,0
1079,10,true,true,false,1,1,0
1080,10,false,false,false,0,0,0
1081,10,false,false,false,0,0,0
1082,10,false,false,false,0,0,0
1083,10,false,false,false,0,0,0
1084,10,false,false,false,0,0,0
1085,10,true,true,false,2,2,0
1086,10,true,true,false,1,1,0
1087,10,true,true,false,2,2,0
1088,10,false,false,false,0,0,0
1089,10,true,true,false,1,1,0
1090,10,true,true,false,1,1,0
1091,10,true,true,false,1,1,0
1092,10,true,true,false,1,1,0
1093,10,false,false,false,0,0,0
1094,10,true,true,false,1,1,0
1095,10,true,true,false,2,2,0
1096,10,true,true,false,1,1,0
1097,10,true,true,false,1,1,0
1098,10,false,false,false,0,0,0
1099,10,false,false,false,0,0,0
1100,10,false,false,false,0,0,0
1101,10,true,true,false,2,2,0
1102,10,false,false,false,0,0,0
1103,10,true,true,false,3,3,0
1104,10,true,true,false,1,1,0
1105,10,false,false,false,0,0,0
1106,10,false,false,false,0,0,0
1107,10,false,false,false,0,0,0
1108,10,true,true,false,1,1,0
1109,10,true,true,false,2,2,0
1110,10,false,false,false,0,0,0
1111,10,true,true,false,1,1,0
1112,10,true,true,false,1,1,0
1113,10,true,true,false,2,2,0
1114,10,false,false,false,0,0,0
1115,10,false,false,false,0,0,0
1116,10,false,false,false,0,0,0
